Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
16662,hit,0,24.573638
6824,hit,0,5.472786
23952,miss,7.647531,3.639601
26484,miss,7.368841,3.726176
27259,soft-hit,12.557573,5.354311
4095,hit,0,4.201036
27830,hit,0,4.411455
17064,miss,9.149477,4.532372
30736,hit,0,4.519097
7366,miss,23.104757,5.698846
3328,hit,0,5.370626
6367,hit,0,9.020156
15088,hit,0,5.681861
28114,hit,0,5.668416
14996,miss,12.119038,5.750939
31264,hit,0,4.75807
29540,miss,9.431658,4.720313
11282,miss,9.505633,5.380672
20532,hit,0,5.958536
4331,soft-hit,12.630637,6.123358
34912,hit,0,5.257135
22549,hit,0,5.259764
31303,hit,0,6.239331
23907,hit,0,4.970519
18784,soft-hit,12.473771,5.644344
12873,hit,0,6.85372
28194,miss,9.63661,5.980311
14930,hit,0,4.932404
12873,hit,0,4.599037
9189,soft-hit,15.406298,6.932579
23978,miss,12.489847,6.078705
29260,hit,0,5.968573
20006,miss,9.799359,5.684264
23952,hit,0,4.950326
5766,hit,0,5.960521
23907,hit,0,4.903612
28194,hit,0,5.708468
32083,hit,0,6.277762
4494,hit,0,4.748634
20006,hit,0,5.400047
25223,hit,0,6.530269
32913,miss,9.367833,6.064149
26096,hit,0,5.350251
29360,miss,12.575372,27.257144
26265,soft-hit,19.56767,6.930075
30077,hit,0,20.371397
4465,hit,0,4.527986
22764,miss,9.229137,12.11483
35240,hit,0,4.633472
14996,hit,0,4.532531
5997,soft-hit,15.377728,6.427195
1023,miss,9.057315,5.472923
30720,miss,9.11432,4.936786
26697,miss,15.698206,4.905923
27259,hit,0,5.251062
12108,soft-hit,16.284062,7.177738
30134,hit,0,4.403483
17621,hit,0,5.321883
16143,miss,12.784763,6.189735
17798,hit,0,4.194244
12840,hit,0,5.372061
15088,hit,0,5.246145
33011,miss,12.547102,13.146577
12873,hit,0,6.174765
28513,hit,0,4.308989
1160,soft-hit,29.698902,7.342939
721,hit,0,5.008813
12840,hit,0,5.682616
30117,soft-hit,24.125691,6.870282
18648,hit,0,14.000385
5706,hit,0,5.972688
20995,hit,0,8.57863
4167,hit,0,5.088379
16607,miss,9.756711,5.85859
31863,hit,0,4.42271
6318,miss,19.408082,15.444401
31408,hit,0,5.137341
