Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
32779,32,miss,493.711328,37.149882,409.222497,0,940.083707,0
12840,20,miss,318.452753,26.254414,264.373584,0,609.080751,0
30088,used GE,hit,0,459.666308,0,459.666308,0,0
6029,20,soft-hit,322.013764,39.520574,263.161706,624.696044,0,false
31303,26,soft-hit,398.28106,48.386702,326.440137,773.1078990000001,0,false
13944,used GE,hit,0,127.60078,0,127.60078,0,0
26718,21,soft-hit,333.171688,19.837827,270.75827,623.767785,0,false
1040,42,miss,612.308543,82.671499,508.932879,0,1203.912921,0
31943,12,soft-hit,215.499171,56.164851,173.242082,444.906104,0,false
1766,23,soft-hit,355.456854,57.435708,291.245805,704.138367,0,false
13471,43,soft-hit,616.505413,33.651991,512.061022,1162.218426,0,false
13073,used GE,hit,0,80.156761,0,80.156761,0,0
5394,used GE,hit,0,51.825912,0,51.825912,0,0
29864,55,soft-hit,825.288185,64.563538,661.18319,1551.034913,0,false
16377,used GE,hit,0,81.187018,0,81.187018,0,0
9476,29,soft-hit,486.437669,37.48839,408.633294,932.559353,0,false
30311,43,soft-hit,622.391647,62.591729,519.45392,1204.437296,0,false
177,42,soft-hit,614.684519,153.830461,511.206202,1279.7211820000002,0,false
29072,used GE,hit,0,54.941145,0,54.941145,0,0
15088,37,soft-hit,536.647637,26.139066,444.004587,1006.7912900000001,0,false
17798,26,miss,401.173914,31.294159,330.429773,0,762.8978460000001,0
23978,19,soft-hit,309.356483,49.026646,252.033758,610.4168870000001,0,false
28513,42,soft-hit,602.955693,68.426852,501.000178,1172.3827230000002,0,false
32774,22,miss,343.959834,20.667181,281.074082,0,645.701097,0
18575,12,miss,210.382266,12.938644,171.641003,0,394.961913,0
5618,40,soft-hit,574.195527,63.211438,477.301269,1114.708234,0,false
29596,used GE,hit,0,15.257202,0,15.257202,0,0
6626,42,miss,610.456534,48.418727,507.100498,0,1165.975759,0
26648,25,soft-hit,390.141828,26.01955,320.697113,736.858491,0,false
34397,28,soft-hit,432.195317,49.171941,359.312596,840.679854,0,false
6367,41,soft-hit,607.137084,90.202295,504.054957,1201.3943359999998,0,false
3980,29,miss,441.63244,25.701714,367.814394,0,835.1485479999999,0
580,41,soft-hit,599.163185,54.531056,498.145647,1151.839888,0,false
35546,used GE,hit,0,89.07555,0,89.07555,0,0
32816,38,soft-hit,564.81424,59.444479,469.490936,1093.749655,0,false
32910,20,miss,322.850969,64.937304,261.504542,0,649.292815,0
29372,used GE,hit,0,269.654211,0,269.654211,0,0
2427,used GE,hit,0,78.196077,0,78.196077,0,0
15365,used GE,hit,0,21.643363,0,21.643363,0,0
9939,46,soft-hit,669.939439,15.868538,560.182083,1245.99006,0,false
16776,39,miss,569.766406,68.068986,475.173046,0,1113.0084379999998,0
20845,34,soft-hit,515.872642,83.621654,427.533639,1027.027935,0,false
20995,17,soft-hit,287.378705,92.973978,236.060073,616.412756,0,false
1912,37,soft-hit,544.116245,41.625187,455.504275,1041.245707,0,false
5674,35,soft-hit,524.942369,24.47021,434.070869,983.483448,0,false
11221,35,soft-hit,524.648951,58.280399,436.052378,1018.981728,0,false
36401,used GE,hit,0,28.77153,0,28.77153,0,0
26171,33,soft-hit,493.748941,34.372718,409.105157,937.2268160000001,0,false
20006,used GE,hit,0,42.965723,0,42.965723,0,0
5692,used GE,hit,0,411.509344,0,411.509344,0,0
9178,32,miss,485.038696,29.364052,401.833614,0,916.2363620000001,0
3100,41,miss,599.215537,147.880969,499.060069,0,1246.156575,0
5674,used GE,hit,0,30.478966,0,30.478966,0,0
3822,31,soft-hit,510.000283,35.858146,428.187699,974.046128,0,false
1995,40,soft-hit,585.029404,15.393477,485.11222,1085.535101,0,false
6979,29,miss,441.44947,37.451325,364.775476,0,843.676271,0
19392,24,soft-hit,386.815644,26.557824,317.578774,730.9522420000001,0,false
34161,used GE,hit,0,56.857056,0,56.857056,0,0
30077,used GE,hit,0,38.753409,0,38.753409,0,0
9375,23,soft-hit,363.135754,22.742731,298.046806,683.925291,0,false
24125,used GE,hit,0,72.623354,0,72.623354,0,0
31342,17,miss,284.669016,48.370869,233.173485,0,566.2133699999999,0
2836,43,miss,630.368855,58.69098,526.374986,0,1215.434821,0
34679,26,soft-hit,400.08284,32.620841,328.549887,761.253568,0,false
11650,30,miss,454.580316,32.767201,374.242004,0,861.589521,0
14629,43,soft-hit,621.357551,67.374522,517.088765,1205.8208379999999,0,false
8881,29,soft-hit,443.680074,43.626639,366.722523,854.0292360000001,0,false
9746,34,soft-hit,504.231604,61.952491,417.326524,983.510619,0,false
721,24,miss,383.605584,29.213422,316.498802,0,729.317808,0
8071,20,miss,323.921679,26.326783,264.74998,0,614.998442,0
17064,21,miss,334.02816,40.031294,273.469873,0,647.529327,0
28153,28,soft-hit,437.796721,36.570332,360.80997,835.177023,0,false
34410,19,soft-hit,310.817448,29.232271,255.563063,595.612782,0,false
30077,used GE,hit,0,38.102783,0,38.102783,0,0
19421,42,soft-hit,610.204476,41.834391,507.443191,1159.482058,0,false
30720,51,soft-hit,734.93073,53.318273,616.773985,1405.0229880000002,0,false
17467,35,soft-hit,522.95549,37.057886,434.725211,994.738587,0,false
35546,used GE,hit,0,89.922247,0,89.922247,0,0
17467,used GE,hit,0,39.45072,0,39.45072,0,0
26718,used GE,hit,0,20.244373,0,20.244373,0,0
16692,18,miss,294.991211,55.440008,242.691039,0,593.122258,0
32888,19,soft-hit,310.388938,48.82969,255.501174,614.7198020000001,0,false
31408,used GE,hit,0,47.463525,0,47.463525,0,0
8010,17,soft-hit,281.63936,31.752551,231.031291,544.423202,0,false
1160,44,soft-hit,651.882888,93.108232,544.500363,1289.491483,0,false
32603,13,soft-hit,228.817474,38.808764,187.039562,454.6658,0,false
21672,53,soft-hit,771.122657,40.498743,648.350262,1459.971662,0,false
6979,used GE,hit,0,39.840525,0,39.840525,0,0
20011,29,soft-hit,454.332194,19.631091,377.9215,851.884785,0,false
34084,25,soft-hit,389.626727,45.067921,320.220944,754.9155920000001,0,false
32816,used GE,hit,0,62.712463,0,62.712463,0,0
11282,29,miss,442.137888,110.325633,365.178835,0,917.642356,0
15088,used GE,hit,0,29.425194,0,29.425194,0,0
17798,28,soft-hit,428.23183,31.053048,353.91179,813.196668,0,false
11221,used GE,hit,0,59.052151,0,59.052151,0,0
13661,36,miss,540.482048,27.982212,449.574432,0,1018.038692,0
34410,used GE,hit,0,31.198575,0,31.198575,0,0
9163,44,soft-hit,643.307006,949.516628,535.930354,2128.753988,0,false
2108,20,soft-hit,326.012525,48.574437,266.736241,641.3232029999999,0,false
34342,33,soft-hit,500.018009,51.527893,415.72441,967.270312,0,false
8830,29,miss,438.58523,58.081677,362.528661,0,859.1955680000001,0
11595,32,soft-hit,505.657007,111.144093,422.577972,1039.379072,0,false
11135,27,soft-hit,414.65265,34.011389,343.655269,792.319308,0,false
32818,38,miss,557.753353,71.510246,462.396082,0,1091.659681,0
35836,34,soft-hit,516.384966,45.877211,428.666998,990.929175,0,false
16776,used GE,hit,0,76.11562,0,76.11562,0,0
1704,used GE,hit,0,52.72737,0,52.72737,0,0
23952,24,soft-hit,371.451431,37.887645,305.968198,715.307274,0,false
6029,used GE,hit,0,39.518665,0,39.518665,0,0
